customer_id,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,MonthlyCharges,Churn,gender_Female,gender_Male,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,Cluster
1282,0,1,0.0972222222222222,0,0,0.1683168316831683,0,1,0,1,0,0,1,0,1
1283,0,1,0.2638888888888889,0,0,0.0693069306930693,0,1,0,1,0,1,0,0,1
1284,0,0,0.1944444444444444,1,1,0.5940594059405941,0,1,0,0,1,0,0,1,0
1285,0,0,0.8888888888888888,1,0,0.8712871287128714,1,0,1,1,0,0,0,1,2
1286,0,0,0.3472222222222222,1,0,0.5940594059405941,0,1,0,0,1,1,0,0,0
1287,0,1,0.9722222222222222,1,0,0.6732673267326732,0,0,1,1,0,0,1,0,2
1288,0,0,0.9166666666666666,1,1,0.0099009900990099,0,0,1,0,1,1,0,0,3
1289,0,1,0.0138888888888888,1,0,0.5346534653465347,1,0,1,1,0,0,0,1,0
1290,0,0,0.736111111111111,1,1,0.7227722772277227,0,1,0,1,0,0,1,0,2
1291,0,0,0.0833333333333333,1,1,0.3762376237623763,1,1,0,1,0,0,0,1,1
1292,0,0,0.8194444444444444,1,0,0.7722772277227723,0,1,0,0,1,1,0,0,2
1293,0,0,0.4305555555555555,1,1,0.5940594059405941,1,0,1,1,0,0,0,1,0
1294,0,0,0.0416666666666666,1,1,0.5544554455445545,1,0,1,0,1,0,0,1,0
1295,0,1,0.2083333333333333,1,0,0.504950495049505,1,1,0,1,0,1,0,0,0
1296,0,0,0.6666666666666666,1,1,0.8712871287128714,1,0,1,1,0,0,0,1,2
1297,0,1,0.0277777777777777,1,0,0.3861386138613862,1,0,1,0,1,1,0,0,1
1298,1,0,0.9722222222222222,1,1,0.8415841584158417,1,0,1,0,1,1,0,0,2
1299,0,0,0.0277777777777777,1,0,0.7227722772277227,1,1,0,1,0,0,1,0,0
1300,0,0,0.6527777777777778,1,0,0.9207920792079208,1,0,1,1,0,1,0,0,2
1301,0,1,0.3333333333333333,1,1,0.0297029702970297,0,1,0,0,1,0,0,1,1
1302,0,0,0.4305555555555555,1,0,0.7524752475247525,0,0,1,1,0,0,0,1,0
1303,0,0,0.75,1,0,0.9207920792079208,1,1,0,1,0,0,0,1,2
1304,0,0,0.0138888888888888,1,0,0.3663366336633664,0,0,1,1,0,0,0,1,1
1305,0,1,0.1666666666666666,0,1,0.1485148514851485,0,1,0,0,1,1,0,0,1
1306,0,0,0.0277777777777777,1,0,0.0099009900990099,0,1,0,1,0,1,0,0,1
1307,0,0,0.6666666666666666,1,1,0.5247524752475248,0,0,1,0,1,0,1,0,2
1308,1,0,0.0138888888888888,1,0,0.5544554455445545,1,1,0,1,0,0,1,0,0
1309,0,0,0.986111111111111,1,1,0.4653465346534653,0,0,1,0,1,1,0,0,2
1310,0,0,0.0138888888888888,1,1,0.0198019801980198,1,0,1,0,1,1,0,0,1
1311,0,1,0.7777777777777777,1,1,0.0693069306930693,0,0,1,0,1,1,0,0,3
1312,0,0,0.0277777777777777,1,0,0.0198019801980198,0,0,1,1,0,0,1,0,1
1313,1,0,0.9166666666666666,1,1,0.6237623762376239,1,1,0,1,0,0,1,0,2
1314,0,1,0.6944444444444444,1,1,0.0198019801980198,0,0,1,0,1,1,0,0,3
1315,1,0,0.875,1,1,0.7128712871287128,0,1,0,0,1,0,1,0,2
1316,0,0,0.0138888888888888,1,0,0.2673267326732673,1,0,1,1,0,0,0,1,1
1317,0,0,0.0833333333333333,0,0,0.3069306930693069,0,1,0,1,0,1,0,0,1
1318,0,0,0.0694444444444444,1,1,0.3267326732673267,0,1,0,1,0,1,0,0,1
1319,0,1,0.4861111111111111,1,0,0.5346534653465347,1,1,0,1,0,1,0,0,0
1320,0,0,0.986111111111111,1,0,1.0,0,1,0,1,0,1,0,0,2
1321,0,0,0.5833333333333333,1,0,0.4752475247524753,0,1,0,0,1,0,1,0,2
1322,0,0,0.8888888888888888,1,0,0.0099009900990099,0,1,0,1,0,0,1,0,3
1323,0,0,0.0138888888888888,1,0,0.3168316831683168,0,0,1,1,0,1,0,0,1
1324,0,0,0.0138888888888888,1,1,0.5148514851485149,1,0,1,1,0,0,0,1,0
1325,0,0,0.9583333333333331,1,0,0.8811881188118813,0,0,1,1,0,1,0,0,2
1326,0,0,0.4583333333333333,1,0,0.7425742574257426,0,0,1,0,1,1,0,0,0
1327,0,1,0.2777777777777778,1,0,0.0198019801980198,0,1,0,1,0,0,1,0,1
1328,0,1,0.1805555555555555,1,1,0.0594059405940594,0,0,1,0,1,0,1,0,1
1329,0,0,0.3888888888888888,1,0,0.3762376237623763,0,1,0,1,0,1,0,0,0
1330,0,1,1.0,1,0,0.6237623762376239,0,1,0,1,0,0,0,1,2
1331,0,0,0.125,1,0,0.5148514851485149,0,0,1,1,0,0,1,0,0
1332,0,0,1.0,1,0,0.8910891089108912,0,1,0,1,0,1,0,0,2
1333,1,0,0.7222222222222222,1,1,0.4158415841584158,0,1,0,1,0,0,0,1,3
1334,0,0,0.4722222222222222,1,0,0.4257425742574257,0,1,0,1,0,0,1,0,0
1335,0,1,0.986111111111111,1,0,0.8118811881188119,0,0,1,1,0,1,0,0,2
1336,0,0,0.0833333333333333,1,0,0.0198019801980198,0,1,0,1,0,1,0,0,1
1337,0,0,0.4305555555555555,1,0,0.4554455445544554,0,1,0,0,1,1,0,0,0
1338,1,0,0.0138888888888888,1,0,0.7227722772277227,1,1,0,1,0,0,0,1,0
1339,0,1,0.6805555555555555,1,0,0.0693069306930693,0,1,0,1,0,1,0,0,3
1340,0,0,0.375,1,1,0.0198019801980198,0,1,0,0,1,1,0,0,1
1341,0,0,0.736111111111111,1,0,0.7425742574257426,0,1,0,1,0,0,0,1,2
1342,1,0,0.4861111111111111,1,0,0.8118811881188119,1,1,0,1,0,1,0,0,2
1343,0,0,0.0277777777777777,1,0,0.7722772277227723,1,0,1,1,0,0,0,1,0
1344,0,0,0.6388888888888888,0,0,0.2574257425742574,0,1,0,1,0,0,1,0,3
1345,0,0,0.4861111111111111,1,0,0.0099009900990099,0,1,0,1,0,1,0,0,3
1346,0,0,0.125,1,1,0.5544554455445545,0,0,1,0,1,0,1,0,0
1347,0,0,0.8888888888888888,1,1,0.8514851485148516,0,0,1,0,1,1,0,0,2
1348,0,0,0.1805555555555555,1,0,0.603960396039604,1,1,0,1,0,0,0,1,0
1349,0,0,0.7638888888888888,1,0,0.6336633663366338,0,1,0,0,1,1,0,0,2
1350,0,1,0.7083333333333333,1,0,0.7524752475247525,0,1,0,1,0,1,0,0,2
1351,0,1,0.0694444444444444,1,1,0.0594059405940594,0,1,0,1,0,0,0,1,1
1352,0,1,0.2777777777777778,1,0,0.5148514851485149,1,0,1,1,0,1,0,0,0
1353,0,1,0.3194444444444444,1,0,0.0792079207920792,0,1,0,1,0,0,0,1,1
1354,1,1,0.8472222222222222,1,0,0.801980198019802,0,0,1,1,0,0,1,0,2
1355,0,1,0.75,1,1,0.5148514851485149,0,1,0,0,1,1,0,0,2
1356,0,0,0.2083333333333333,1,0,0.5742574257425743,1,0,1,1,0,1,0,0,0
1357,0,1,0.8888888888888888,1,1,0.0693069306930693,0,1,0,0,1,1,0,0,3
1358,0,1,0.25,1,1,0.4653465346534653,0,1,0,0,1,1,0,0,0
1359,0,0,0.7222222222222222,1,0,0.8415841584158417,0,0,1,0,1,1,0,0,2
1360,0,0,0.2361111111111111,1,1,0.0198019801980198,0,0,1,0,1,1,0,0,1
1361,0,1,0.375,1,1,0.0198019801980198,0,1,0,0,1,1,0,0,1
1362,0,0,0.8055555555555555,1,1,0.9207920792079208,0,1,0,0,1,1,0,0,2
1363,0,1,0.9444444444444444,1,0,0.9009900990099012,0,1,0,0,1,1,0,0,2
1364,0,0,0.0138888888888888,1,1,0.0099009900990099,0,0,1,1,0,0,0,1,1
1365,0,0,0.7638888888888888,1,0,0.4752475247524753,0,1,0,1,0,0,0,1,2
1366,0,0,0.0138888888888888,1,0,0.2673267326732673,0,1,0,1,0,1,0,0,1
1367,0,0,1.0,1,1,0.6534653465346534,0,1,0,0,1,1,0,0,2
1368,0,0,0.0833333333333333,0,1,0.2673267326732673,0,1,0,0,1,1,0,0,1
1369,0,0,0.8333333333333333,1,0,0.8118811881188119,0,1,0,0,1,0,1,0,2
1370,0,1,0.8472222222222222,1,1,0.8712871287128714,1,0,1,1,0,1,0,0,2
1371,0,0,0.0277777777777777,1,0,0.0297029702970297,1,1,0,1,0,0,0,1,1
1372,0,0,0.875,1,0,0.5346534653465347,0,0,1,0,1,1,0,0,2
1373,0,0,0.2361111111111111,1,0,0.6534653465346534,0,1,0,0,1,1,0,0,0
1374,1,0,0.8055555555555555,1,0,0.801980198019802,1,0,1,1,0,1,0,0,2
1375,0,1,0.3611111111111111,1,0,0.3168316831683168,0,1,0,1,0,0,0,1,1
1376,0,1,0.736111111111111,0,0,0.3069306930693069,0,1,0,1,0,0,0,1,3
1377,0,0,0.3472222222222222,1,0,0.0099009900990099,0,1,0,1,0,0,1,0,1
1378,0,0,0.0138888888888888,1,1,0.6336633663366338,1,1,0,1,0,0,0,1,0
1379,0,1,0.3333333333333333,1,1,0.0297029702970297,0,1,0,1,0,1,0,0,1
1380,0,0,0.0277777777777777,1,0,0.504950495049505,0,1,0,1,0,0,0,1,0
1381,0,0,0.0138888888888888,1,0,0.0198019801980198,1,0,1,0,1,0,1,0,1
1382,0,0,0.9305555555555556,1,0,0.5643564356435644,0,1,0,0,1,1,0,0,2
1383,0,0,0.2361111111111111,0,1,0.3663366336633664,0,0,1,1,0,0,1,0,1
1384,0,0,0.1527777777777777,1,1,0.5148514851485149,0,0,1,1,0,1,0,0,0
1385,0,0,0.7083333333333333,1,0,0.0693069306930693,0,0,1,0,1,1,0,0,3
1386,0,0,0.0416666666666666,1,0,0.5148514851485149,0,1,0,0,1,0,0,1,0
1387,1,0,0.0138888888888888,1,1,0.603960396039604,1,1,0,1,0,0,0,1,0
1388,0,1,0.0138888888888888,1,1,0.5148514851485149,1,1,0,1,0,0,0,1,0
1389,1,0,1.0,1,0,0.6534653465346534,0,1,0,1,0,1,0,0,2
1390,0,0,0.2638888888888889,1,1,0.4653465346534653,0,0,1,0,1,1,0,0,0
1391,0,0,0.9027777777777776,1,0,0.0792079207920792,0,0,1,1,0,0,0,1,3
1392,0,0,0.625,1,1,0.8118811881188119,0,1,0,0,1,1,0,0,2
1393,0,0,0.0694444444444444,1,0,0.7029702970297029,0,0,1,1,0,0,1,0,0
1394,0,0,0.7777777777777777,0,0,0.2673267326732673,0,1,0,1,0,1,0,0,3
1395,1,0,0.0555555555555555,1,1,0.5544554455445545,0,1,0,0,1,0,1,0,0
1396,0,0,0.8888888888888888,1,1,0.6732673267326732,0,1,0,1,0,0,1,0,2
1397,0,1,0.5694444444444444,1,1,0.0198019801980198,0,1,0,0,1,0,1,0,3
1398,0,0,0.4861111111111111,1,0,0.4257425742574257,0,1,0,0,1,1,0,0,0
1399,0,0,0.0138888888888888,0,1,0.0693069306930693,1,1,0,0,1,1,0,0,1
1400,1,0,0.0416666666666666,1,0,0.603960396039604,1,1,0,1,0,0,1,0,0
1401,1,0,0.8472222222222222,1,0,0.0693069306930693,0,0,1,1,0,1,0,0,3
1402,1,0,0.0138888888888888,1,0,0.5544554455445545,1,0,1,0,1,1,0,0,0
1403,0,1,0.4861111111111111,1,0,0.3762376237623763,0,1,0,1,0,1,0,0,3
1404,0,1,0.9583333333333331,1,0,0.9405940594059408,0,1,0,1,0,1,0,0,2
1405,0,0,0.8888888888888888,1,1,0.4950495049504951,0,1,0,1,0,0,0,1,2
1406,0,1,0.7083333333333333,1,1,0.910891089108911,0,0,1,0,1,1,0,0,2
1407,0,1,0.2361111111111111,1,1,0.0198019801980198,0,0,1,1,0,0,0,1,1
1408,0,1,0.9583333333333331,0,0,0.2574257425742574,0,1,0,1,0,0,0,1,3
1409,0,1,0.0138888888888888,0,1,0.1287128712871287,1,0,1,0,1,0,1,0,1
1410,0,1,0.2916666666666666,1,1,0.4653465346534653,0,1,0,0,1,1,0,0,0
1411,0,0,0.75,1,1,0.7821782178217822,0,1,0,0,1,1,0,0,2
1412,0,0,0.0138888888888888,0,0,0.0495049504950495,1,0,1,0,1,1,0,0,1
1413,0,0,0.0555555555555555,1,0,0.5148514851485149,1,0,1,0,1,1,0,0,0
1414,0,1,0.0,1,1,0.4356435643564356,0,0,1,0,1,0,0,1,0
1415,0,0,0.0972222222222222,1,1,0.5148514851485149,0,0,1,0,1,1,0,0,0
1416,0,1,0.4444444444444444,1,0,0.0099009900990099,0,0,1,0,1,0,1,0,1
1417,0,1,1.0,1,0,0.0198019801980198,0,0,1,1,0,0,0,1,3
1418,0,0,0.2638888888888889,0,0,0.2178217821782178,1,0,1,1,0,1,0,0,1
1419,0,1,0.1388888888888889,1,1,0.0198019801980198,0,0,1,0,1,1,0,0,1
1420,1,0,0.2916666666666666,1,0,0.504950495049505,1,0,1,1,0,0,0,1,0
1421,1,0,0.625,1,1,0.5148514851485149,0,1,0,0,1,1,0,0,2
1422,1,0,0.4444444444444444,1,1,0.0198019801980198,0,0,1,0,1,1,0,0,1
1423,0,0,0.5555555555555556,1,1,0.8712871287128714,0,1,0,0,1,0,0,1,2
1424,0,0,0.6527777777777778,0,1,0.2376237623762376,0,1,0,0,1,1,0,0,3
1425,0,0,0.5,0,0,0.3465346534653465,0,1,0,1,0,0,1,0,3
1426,0,1,0.9583333333333331,1,0,0.8613861386138615,0,1,0,1,0,1,0,0,2
1427,0,0,0.986111111111111,1,1,0.6237623762376239,0,1,0,0,1,0,1,0,2
1428,0,0,0.986111111111111,1,0,0.0693069306930693,0,1,0,0,1,1,0,0,3
1429,0,0,0.4861111111111111,0,1,0.3465346534653465,0,0,1,1,0,1,0,0,3
1430,0,0,0.0416666666666666,1,1,0.3663366336633664,0,0,1,1,0,0,0,1,1
1431,1,0,1.0,1,1,0.910891089108911,0,0,1,1,0,0,1,0,2
1432,0,1,1.0,1,1,0.7227722772277227,0,0,1,1,0,0,1,0,2
1433,0,1,0.9444444444444444,1,0,0.5445544554455446,0,1,0,1,0,1,0,0,2
1434,0,0,0.5833333333333333,0,0,0.3663366336633664,0,1,0,1,0,1,0,0,3
1435,1,0,0.2916666666666666,1,1,0.0198019801980198,0,0,1,0,1,1,0,0,1
1436,1,0,0.1111111111111111,1,1,0.7326732673267327,1,1,0,0,1,1,0,0,0
1437,1,0,0.1388888888888889,1,1,0.5643564356435644,0,0,1,0,1,1,0,0,0
1438,0,0,0.986111111111111,1,1,0.8811881188118813,0,1,0,1,0,1,0,0,2
1439,1,0,0.6388888888888888,1,0,0.7227722772277227,0,1,0,1,0,0,1,0,2
1440,0,1,0.0416666666666666,1,0,0.613861386138614,0,1,0,0,1,1,0,0,0
1441,1,0,0.1666666666666666,1,0,0.7227722772277227,1,1,0,1,0,0,1,0,0
1442,0,0,0.3611111111111111,0,1,0.297029702970297,0,1,0,0,1,0,1,0,1
1443,0,0,0.0416666666666666,1,0,0.3168316831683168,0,0,1,0,1,0,1,0,1
1444,0,0,0.6805555555555555,1,0,0.5544554455445545,0,1,0,1,0,1,0,0,2
1445,0,0,0.4583333333333333,1,0,0.6237623762376239,0,0,1,0,1,0,0,1,0
1446,0,0,0.5833333333333333,1,1,0.7524752475247525,0,0,1,0,1,1,0,0,2
1447,0,1,0.4305555555555555,1,1,0.5643564356435644,0,0,1,1,0,1,0,0,0
1448,1,1,0.9444444444444444,1,1,0.8811881188118813,0,0,1,0,1,1,0,0,2
1449,1,1,0.9166666666666666,1,0,0.9702970297029704,0,0,1,1,0,1,0,0,2
1450,0,1,0.8055555555555555,1,0,0.0198019801980198,0,0,1,1,0,1,0,0,3
1451,0,1,0.4861111111111111,1,0,0.0198019801980198,0,0,1,1,0,1,0,0,3
1452,0,0,0.0138888888888888,1,1,0.0198019801980198,0,0,1,1,0,1,0,0,1
1453,0,0,0.5555555555555556,1,0,0.5643564356435644,0,1,0,1,0,1,0,0,2
1454,0,0,0.1805555555555555,1,0,0.5742574257425743,0,1,0,0,1,1,0,0,0
1455,0,0,0.7916666666666666,1,0,0.3762376237623763,0,0,1,1,0,1,0,0,3
1456,0,0,0.0138888888888888,1,1,0.5643564356435644,1,1,0,0,1,0,0,1,0
1457,0,0,0.0138888888888888,1,1,0.2772277227722772,1,0,1,0,1,1,0,0,1
1458,0,0,0.6388888888888888,1,1,0.3564356435643565,1,1,0,0,1,0,1,0,3
1459,1,1,0.5555555555555556,1,0,0.7623762376237624,1,1,0,1,0,1,0,0,2
1460,0,1,0.2916666666666666,1,0,0.5940594059405941,1,0,1,0,1,0,0,1,0
1461,0,0,0.0833333333333333,1,1,0.7920792079207921,1,1,0,0,1,1,0,0,0
1462,0,1,0.8194444444444444,1,1,0.9207920792079208,0,0,1,0,1,1,0,0,2
1463,0,0,0.2083333333333333,1,0,0.4059405940594059,1,0,1,1,0,0,1,0,0
1464,0,0,0.375,1,0,0.7623762376237624,1,1,0,0,1,1,0,0,0
1465,0,0,0.986111111111111,1,0,0.9702970297029704,0,0,1,1,0,1,0,0,2
1466,0,0,0.625,1,0,0.7029702970297029,0,1,0,0,1,1,0,0,2
1467,0,0,0.0555555555555555,1,0,0.0297029702970297,0,0,1,1,0,1,0,0,1
1468,0,0,0.0138888888888888,1,1,0.0198019801980198,1,1,0,1,0,0,1,0,1
1469,0,1,0.6527777777777778,1,1,0.801980198019802,1,0,1,0,1,0,1,0,2
1470,0,0,0.4722222222222222,1,1,0.3168316831683168,0,0,1,0,1,1,0,0,3
1471,0,1,0.25,1,0,0.3564356435643565,0,1,0,1,0,1,0,0,1
1472,0,0,0.1111111111111111,1,1,0.3564356435643565,0,1,0,0,1,1,0,0,1
1473,0,0,0.0972222222222222,0,1,0.1782178217821782,0,0,1,0,1,1,0,0,1
1474,0,1,0.0694444444444444,1,1,0.6534653465346534,1,0,1,0,1,1,0,0,0
1475,0,0,0.5416666666666666,1,1,0.4059405940594059,0,1,0,0,1,1,0,0,3
1476,0,1,0.4027777777777777,1,1,0.0297029702970297,0,0,1,0,1,0,0,1,1
1477,0,0,0.0138888888888888,1,0,0.3663366336633664,1,1,0,1,0,1,0,0,1
1478,0,1,0.4305555555555555,0,1,0.0693069306930693,0,0,1,0,1,0,1,0,1
1479,0,0,0.0277777777777777,0,1,0.0594059405940594,0,0,1,0,1,1,0,0,1
1480,0,0,0.875,1,0,0.5247524752475248,0,0,1,1,0,0,1,0,2
1481,0,0,0.2777777777777778,1,0,0.603960396039604,0,0,1,1,0,0,1,0,0
1482,0,0,0.986111111111111,1,0,0.6435643564356437,0,1,0,1,0,0,0,1,2
1483,0,0,0.9166666666666666,1,0,0.4257425742574257,0,1,0,0,1,1,0,0,3
1484,0,0,0.1111111111111111,1,0,0.2673267326732673,1,0,1,1,0,0,1,0,1
1485,0,0,0.0277777777777777,1,0,0.7722772277227723,1,1,0,0,1,0,0,1,0
1486,0,0,0.0416666666666666,0,1,0.1683168316831683,0,0,1,0,1,1,0,0,1
1487,0,0,0.6527777777777778,1,0,0.0198019801980198,0,1,0,1,0,1,0,0,3
1488,0,0,0.0277777777777777,0,1,0.3069306930693069,1,0,1,0,1,0,1,0,1
1489,0,0,0.0138888888888888,1,0,0.5544554455445545,0,0,1,1,0,1,0,0,0
1490,0,0,0.0972222222222222,1,0,0.0198019801980198,0,1,0,1,0,0,1,0,1
1491,0,1,0.9583333333333331,1,1,0.8613861386138615,0,0,1,1,0,0,1,0,2
1492,0,0,0.0694444444444444,1,0,0.8613861386138615,0,0,1,1,0,1,0,0,0
1493,0,0,0.986111111111111,1,1,0.0198019801980198,0,1,0,0,1,1,0,0,3
1494,0,0,0.0138888888888888,1,0,0.5544554455445545,1,1,0,0,1,1,0,0,0
1495,0,1,0.1944444444444444,1,0,0.7128712871287128,1,1,0,1,0,0,1,0,0
1496,0,0,0.4027777777777777,1,1,0.0099009900990099,0,1,0,0,1,1,0,0,1
1497,0,0,0.7777777777777777,1,0,0.6336633663366338,0,0,1,1,0,1,0,0,2
1498,1,0,0.0833333333333333,1,0,0.7722772277227723,1,0,1,0,1,1,0,0,0
1499,1,0,0.0138888888888888,0,1,0.2178217821782178,1,0,1,0,1,1,0,0,1
1500,0,1,0.6388888888888888,1,1,0.7227722772277227,0,1,0,0,1,1,0,0,2
1501,0,0,0.2777777777777778,1,0,0.8910891089108912,0,0,1,1,0,1,0,0,0
1502,1,0,0.2777777777777778,1,0,0.6732673267326732,1,1,0,1,0,0,0,1,0
1503,1,0,0.5138888888888888,1,1,0.5742574257425743,1,1,0,1,0,0,1,0,0
1504,0,1,0.3333333333333333,1,1,0.0198019801980198,0,1,0,0,1,0,1,0,1
1505,0,1,0.4027777777777777,1,0,0.7623762376237624,1,0,1,0,1,1,0,0,0
1506,0,0,0.2916666666666666,1,1,0.8514851485148516,1,1,0,0,1,1,0,0,0
1507,0,1,0.2638888888888889,1,0,0.8415841584158417,1,0,1,1,0,0,0,1,0
1508,0,0,0.75,1,0,0.6237623762376239,0,1,0,1,0,0,0,1,2
1509,0,0,0.0277777777777777,1,0,0.0099009900990099,1,0,1,0,1,1,0,0,1
1510,1,0,0.375,1,0,0.8514851485148516,1,1,0,0,1,1,0,0,0
1511,0,0,0.6388888888888888,0,1,0.4257425742574257,0,0,1,1,0,0,0,1,3
1512,0,0,0.25,1,0,0.0198019801980198,0,1,0,1,0,0,0,1,1
1513,0,1,0.7222222222222222,1,1,0.0198019801980198,0,1,0,0,1,1,0,0,3
1514,0,1,0.5972222222222222,1,0,0.3762376237623763,1,1,0,1,0,1,0,0,3
1515,0,0,0.0416666666666666,1,0,0.0198019801980198,0,1,0,1,0,0,0,1,1
1516,0,0,0.0555555555555555,1,1,0.2673267326732673,0,0,1,1,0,0,1,0,1
1517,0,1,0.0833333333333333,1,1,0.6534653465346534,1,0,1,0,1,1,0,0,0
1518,1,0,0.4861111111111111,1,1,0.8217821782178218,0,0,1,0,1,0,1,0,2
1519,0,1,0.9444444444444444,0,0,0.4158415841584158,0,1,0,1,0,1,0,0,3
1520,0,0,0.0694444444444444,1,0,0.7722772277227723,1,1,0,1,0,1,0,0,0
1521,0,0,0.0416666666666666,1,0,0.2673267326732673,0,1,0,1,0,1,0,0,1
1522,1,0,0.0555555555555555,1,1,0.5445544554455446,0,1,0,1,0,0,1,0,0
1523,0,0,0.0555555555555555,1,0,0.0693069306930693,0,1,0,1,0,1,0,0,1
1524,0,0,0.0277777777777777,1,0,0.613861386138614,1,1,0,1,0,1,0,0,0
1525,0,1,0.5555555555555556,1,1,0.910891089108911,0,0,1,0,1,1,0,0,2
1526,0,0,0.1388888888888889,1,0,0.7623762376237624,0,0,1,1,0,1,0,0,0
1527,1,0,0.3333333333333333,1,0,0.613861386138614,0,0,1,0,1,1,0,0,0
1528,1,0,1.0,1,0,0.8811881188118813,0,1,0,1,0,0,0,1,2
1529,0,0,0.3333333333333333,1,0,0.801980198019802,1,1,0,1,0,1,0,0,0
1530,0,0,1.0,1,0,0.6831683168316831,0,1,0,1,0,0,0,1,2
1531,0,0,0.0138888888888888,1,0,0.3366336633663366,1,1,0,0,1,1,0,0,1
1532,0,0,0.25,1,1,0.693069306930693,1,1,0,1,0,1,0,0,0
1533,0,0,0.0555555555555555,0,0,0.2178217821782178,0,0,1,1,0,1,0,0,1
1534,1,0,0.5,1,0,0.7227722772277227,1,0,1,0,1,1,0,0,0
1535,0,0,0.1527777777777777,1,0,0.5643564356435644,0,1,0,1,0,0,0,1,0
1536,0,0,0.0138888888888888,1,1,0.5148514851485149,1,0,1,1,0,1,0,0,0
1537,0,0,0.5833333333333333,1,0,0.613861386138614,0,0,1,1,0,0,0,1,2
1538,1,0,0.2222222222222222,1,1,0.6633663366336633,1,1,0,1,0,0,0,1,0
1539,0,0,0.6944444444444444,1,1,0.9504950495049508,0,0,1,0,1,1,0,0,2
1540,0,0,0.0138888888888888,0,0,0.0693069306930693,1,1,0,1,0,1,0,0,1
1541,0,1,0.5277777777777778,1,0,0.0198019801980198,0,1,0,0,1,1,0,0,3
1542,1,1,0.3333333333333333,1,0,0.613861386138614,0,0,1,1,0,0,0,1,0
1543,0,1,0.4305555555555555,1,0,0.4158415841584158,0,0,1,1,0,0,0,1,0
1544,0,1,0.1111111111111111,1,0,0.0099009900990099,0,0,1,0,1,1,0,0,1
1545,1,0,0.5972222222222222,1,0,0.8910891089108912,1,1,0,1,0,1,0,0,2
1546,0,0,0.7916666666666666,1,1,0.5148514851485149,0,1,0,0,1,0,0,1,2
1547,0,1,0.1805555555555555,1,0,0.0297029702970297,0,1,0,1,0,0,0,1,1
1548,0,0,0.5555555555555556,1,1,0.7128712871287128,0,0,1,0,1,0,1,0,2
1549,0,1,0.3194444444444444,1,0,0.0198019801980198,0,0,1,0,1,1,0,0,1
1550,0,1,1.0,1,0,0.6534653465346534,0,1,0,1,0,1,0,0,2
1551,0,0,0.7638888888888888,1,1,0.6534653465346534,0,1,0,0,1,1,0,0,2
1552,0,0,0.6666666666666666,1,1,0.9207920792079208,0,0,1,1,0,0,0,1,2
1553,0,0,0.0138888888888888,1,1,0.5643564356435644,1,0,1,1,0,0,0,1,0
1554,0,1,0.5,1,0,0.7821782178217822,1,1,0,0,1,1,0,0,2
1555,0,0,0.1527777777777777,1,0,0.504950495049505,0,0,1,1,0,1,0,0,0
1556,0,0,0.0138888888888888,1,0,0.6633663366336633,0,1,0,0,1,0,1,0,0
1557,0,0,0.736111111111111,1,0,0.7920792079207921,1,1,0,0,1,1,0,0,2
1558,0,0,0.9722222222222222,0,1,0.3267326732673267,0,0,1,1,0,1,0,0,3
1559,0,0,0.1666666666666666,1,1,0.7722772277227723,0,0,1,0,1,1,0,0,0
1560,0,0,0.3055555555555555,1,0,0.7623762376237624,1,0,1,1,0,1,0,0,0
1561,0,1,0.7638888888888888,1,0,0.504950495049505,0,1,0,1,0,0,1,0,2
1562,1,0,0.3888888888888888,1,1,0.4554455445544554,0,1,0,0,1,1,0,0,0
1563,0,1,0.8055555555555555,1,0,0.0198019801980198,0,1,0,1,0,1,0,0,3
1564,0,0,0.2638888888888889,1,0,0.0198019801980198,0,0,1,0,1,1,0,0,1
1565,0,0,0.2638888888888889,1,1,0.7623762376237624,1,1,0,0,1,1,0,0,0
1566,0,0,0.4305555555555555,1,0,0.5346534653465347,0,0,1,0,1,1,0,0,0
1567,0,0,0.1805555555555555,1,0,0.7029702970297029,1,1,0,1,0,0,0,1,0
1568,0,0,0.0138888888888888,1,0,0.0198019801980198,1,0,1,1,0,1,0,0,1
1569,0,1,0.0138888888888888,1,1,0.5247524752475248,1,0,1,0,1,1,0,0,0
1570,1,0,0.25,1,0,0.5544554455445545,0,1,0,1,0,1,0,0,0
1571,0,0,0.1805555555555555,1,0,0.0198019801980198,0,0,1,1,0,0,0,1,1
1572,0,1,0.0277777777777777,1,0,0.0198019801980198,0,1,0,1,0,1,0,0,1
1573,0,0,0.9722222222222222,1,0,0.4653465346534653,0,0,1,1,0,1,0,0,2
1574,1,0,0.611111111111111,1,0,0.0099009900990099,0,0,1,0,1,0,1,0,3
1575,0,1,0.0555555555555555,1,0,0.0297029702970297,0,1,0,1,0,0,1,0,1
1576,0,0,0.9027777777777776,1,0,0.5742574257425743,0,0,1,0,1,1,0,0,2
1577,1,0,0.986111111111111,1,0,0.8118811881188119,0,1,0,1,0,0,1,0,2
1578,0,1,0.8888888888888888,1,0,0.3564356435643565,0,1,0,0,1,0,1,0,3
1579,0,0,0.3888888888888888,1,0,0.7326732673267327,1,1,0,1,0,1,0,0,0
1580,1,0,0.2222222222222222,1,0,0.7722772277227723,1,1,0,0,1,1,0,0,0
1581,0,1,0.9722222222222222,1,1,0.9504950495049508,1,1,0,1,0,0,1,0,2
